Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
victorinox navajas catálogo,2,2,50,10,0.14,https://nobliecustomknives.com/es/swiss-army-knife-identification-chart/,0,0,0.00,1,0,"[45,63,63,36,45,36,63,63,36,63,63,63]",2026-03-07,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches","navigational, transactional",Image pack
victorinox navajas catálogo,2,2,50,10,0.14,https://nobliecustomknives.com/es/swiss-army-knife-identification-chart/,0,0,0.00,1,0,"[45,63,63,36,45,36,63,63,36,63,63,63]",2026-03-07,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches","navigational, transactional",Image pack
number of flowers and layers in damascus steels mosaic pattern,2,2,50,12,0.00,https://nobliecustomknives.com/mosaic-damascus-patterns/,1,0,0.00,0,49400,"[100,0]",2026-01-26,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
m390 knife steel,2,2,170,10,0.62,https://nobliecustomknives.com/m390-steel/,5,0.02,3.00,0.88,1270000,"[28,10,17,28,43,53,43,28,82,100,23,35]",2026-03-03,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,People also ask
what angle for kitchen knives,2,2,40,10,0.07,https://nobliecustomknives.com/knife-sharpening-angle-guide-quick-chart-for-beginners/,0,0,0.00,0.2,9250000,"[100,63,36,18,18,18,18,18,18,18,18,18]",2026-03-05,"Image pack, Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Image pack
how long is a dagger,2,2,170,21,0.00,https://nobliecustomknives.com/what-is-a-dagger/,4,0.02,0.00,0,63100000,"[65,53,53,53,80,65,53,65,53,65,65,53]",2026-02-10,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
cpm20cv,2,2,140,6,1.29,https://nobliecustomknives.com/cpm-20cv/,11,0.05,14.00,0.67,433000,"[35,18,18,15,18,15,8,15,18,66,23,18]",2026-02-24,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
cpm20cv,2,2,140,6,1.29,https://nobliecustomknives.com/cpm-20cv/,3,0.01,3.00,0.67,433000,"[35,18,18,15,18,15,8,15,18,66,23,18]",2026-02-24,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,People also ask
gravity knife kopen nederalnd,2,2,210,9,0.00,https://nobliecustomknives.com/what-is-a-gravity-knife/,17,0.08,0.00,0,32200,"[100,0,0,0,0,0,0,0,0,0]",2026-03-14,"Sitelinks, Video, Related searches, AI overview",informational,Organic
forged in fire knife making kit,2,2,70,1,0.43,https://nobliecustomknives.com/custom-knife-price-list/,2,0.01,0.00,0.67,1400000,"[81,34,21,21,12,15,15,9,15,21,21,28]",2026-01-31,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches",commercial,People also ask
dagger anatomy,2,2,90,13,0.00,https://nobliecustomknives.com/what-is-a-dagger/,2,0.01,0.00,0,2510000,"[5,3,3,3,4,5,3,4,3,3,5,4]",2026-03-02,"Image pack, Video, Image, People also ask, Related searches",informational,Organic
wooden box for knives,2,2,30,3,0.58,https://nobliecustomknives.com/wood-boxes-for-knives/,0,0,0.00,1,43800000,"[3,3,19,19,26,0,19,7,7,7,7,7]",2026-02-05,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",Image pack
long daggers,2,2,110,13,0.00,https://nobliecustomknives.com/types-of-daggers/,0,0,0.00,0.14,10800000,"[15,65,34,34,65,53,11,80,42,42,65,65]",2026-02-17,"Image pack, Video, Image, Video Carousel, People also ask, Popular products, Related searches",informational,Image pack
massachusetts knife carry laws,2,2,390,17,0.00,https://nobliecustomknives.com/us-knife-laws/massachusetts-knife-laws/,12,0.06,0.00,0,1990000,"[23,23,66,66,66,54,54,29,44,54,66,44]",2026-01-31,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,People also ask
cuchillos damasco,2,2,70,0,0.42,https://nobliecustomknives.com/es/how-much-do-damascus-knives-cost/,1,0,0.00,1,1300000,"[66,42,23,33,42,42,33,19,19,0,42,66]",2026-02-08,"Image pack, Video, Image, Video Carousel, People also ask, Popular products, Short videos",commercial,People also ask
paper dagger,2,2,140,25,0.00,https://nobliecustomknives.com/how-sharp-is-paper-compared-to-knives-a-scientific-exploration/,1,0,0.00,0,21000000,"[15,34,21,28,43,53,28,28,43,53,100,53]",2026-02-17,"Video, Image, People also ask, Related searches, Short videos, Discussions and forums","informational, transactional",People also ask
how to make knife lanyards,2,2,70,22,0.00,https://nobliecustomknives.com/how-to-tie-knife-lanyard/,9,0.04,0.00,0.02,0,"[100,81,100,63,81,81,81,81,63,18,45,36]",2026-03-11,"Sitelinks, Video, Image, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
forged knives near me,2,2,30,52,0.82,https://nobliecustomknives.com/custom-knife-price-list/,0,0,0.00,0.99,5140000,"[12,6,9,6,9,1,1,1,1,2,4,2]",2026-02-12,"Local pack, Image pack, Video, Image, People also ask, Related searches",transactional,People also ask
aus10 vs d2,2,2,70,8,0.00,https://nobliecustomknives.com/aus-10-steel/,4,0.02,0.00,0.33,101,"[78,14,78,14,14,14,14,78,14,78,14,100]",2026-03-06,"Image pack, Sitelinks, Video, Related searches, AI overview","commercial, informational",Organic
types.of.knives,2,2,140,26,0.56,https://nobliecustomknives.com/types-of-knives/,1,0,0.00,0.74,42900000,"[0,1,0,0,0,3,0,0,0,100,0,0]",2026-03-20,"Image pack, Sitelinks, Video, Image, Short videos, AI overview",informational,Image pack
thigh knife holster name,2,2,40,20,0.00,https://nobliecustomknives.com/knife-sheaths/,2,0.01,0.00,0.09,200000,"[36,36,63,81,18,18,18,100,18,18,18,18]",2026-03-25,"Image pack, Sitelinks, Video, Image, Related searches, AI overview",informational,Organic
damascusknife,2,2,30,17,1.03,https://nobliecustomknives.com/types-of-damascus-steel/,0,0,0.00,1,9820000,"[0,0,2,54,2,0,0,2,4,2,0,0]",2026-02-19,"Video, Image, Video Carousel, Related searches, Things to know, AI overview",informational,Things to know
what angle to sharpen knives,2,2,50,3,0.10,https://nobliecustomknives.com/knife-sharpening-angle-guide-quick-chart-for-beginners/,0,0,0.00,0.15,2200000,"[3,12,21,15,21,15,15,21,15,15,21,21]",2026-02-05,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,Image pack
cool daggars,2,2,50,19,0.00,https://nobliecustomknives.com/types-of-daggers/,0,0,0.00,0,6260000,"[100,0,0,0,0,0,0,0,0,0,0,0]",2026-02-28,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,Image pack
ulu knife set,2,2,170,13,0.93,https://nobliecustomknives.com/the-ulu-knife-history-design-and-cultural-significance/,3,0.01,2.00,1,652000,"[72,39,14,9,5,7,9,11,7,9,9,17]",2026-02-18,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches","informational, transactional",People also ask
knife for boots,2,2,2900,14,0.08,https://nobliecustomknives.com/what-is-a-boot-knife/,39,0.19,3.00,0.01,113000000,"[0,0,0,100,81,0,0,4,44,81,81,0]",2026-03-29,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Image pack
knife for boots,2,2,2900,14,0.08,https://nobliecustomknives.com/what-is-a-boot-knife/,39,0.19,3.00,0.01,113000000,"[0,0,0,100,81,0,0,4,44,81,81,0]",2026-03-29,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Image pack
russian shooting knife,2,2,90,14,0.00,https://nobliecustomknives.com/ballistic-knife/,0,0,0.00,0,6450000,"[64,64,50,78,50,78,35,78,78,64,64,50]",2026-03-02,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos","informational, transactional",Image pack
glock knife 78,2,2,590,8,0.00,https://nobliecustomknives.com/glock-knife-features-history-and-uses/,8,0.04,0.00,0,0,"[36,24,36,20,24,20,24,20,100,55,36,36]",2026-03-06,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Image pack
types of knives combat,2,2,1600,14,0.00,https://nobliecustomknives.com/types-of-knives/,34,0.17,0.00,0,216,"[66,54,66,79,66,54,66,79,54,41,54,54]",2026-03-24,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Image pack
20cv,2,2,110,2,0.00,https://nobliecustomknives.com/cpm-20cv/,2,0.01,0.00,0.07,145,"[53,53,42,42,34,42,42,53,53,53,42,42]",2026-03-27,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Image pack
20cv,2,2,110,2,0.00,https://nobliecustomknives.com/cpm-20cv/,2,0.01,0.00,0.07,145,"[53,53,42,42,34,42,42,53,53,53,42,42]",2026-03-27,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Image pack
s90v vs m390,2,2,260,15,0.00,https://nobliecustomknives.com/m390-steel/,8,0.04,0.00,0.11,394000,"[43,54,43,43,43,43,54,54,100,66,66,66]",2026-02-19,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",commercial,People also ask
d2 vs aus 8,2,2,90,6,0.00,https://nobliecustomknives.com/d2-steel/,2,0.01,0.00,0,27500000,"[52,52,33,42,33,33,33,42,42,33,33,42]",2026-02-18,"Sitelinks, Video, People also ask, Related searches, AI overview",commercial,People also ask
csgo the most expensive knife,2,2,590,12,0.25,https://nobliecustomknives.com/most-expensive-knife/,10,0.05,2.00,0,185000,"[7,0,0,7,36,29,0,54,10,29,0,0]",2026-02-12,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,People also ask
pocket knife blade types,2,2,140,21,0.00,https://nobliecustomknives.com/types-of-knife-blades-and-knife-shapes/,4,0.02,0.00,0,10700000,"[21,65,28,0,43,53,12,43,53,43,53,65]",2026-02-05,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums",informational,People also ask
how to make a wooden knife handle,2,2,70,22,0.00,https://nobliecustomknives.com/woods-for-knife-handle/,1,0,0.00,0.05,65100000,"[81,81,63,63,63,45,63,63,45,18,18,63]",2026-03-03,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums",informational,People also ask
global knife angle,2,2,50,3,0.23,https://nobliecustomknives.com/knife-sharpening-angle-guide-quick-chart-for-beginners/,0,0,0.00,0.18,192,"[42,7,7,7,7,42,15,15,15,15,42,53]",2026-03-21,"Image pack, Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,Image pack
titanium damascus knife,2,2,390,3,0.68,https://nobliecustomknives.com/timascus-unusual-creation/,5,0.02,3.00,1,1330000,"[25,25,16,20,8,20,13,16,16,37,20,16]",2026-03-26,"Image pack, Sitelinks, Video, Image, Related searches",informational,Image pack
sharpening angle for pocket knife,2,2,140,10,0.13,https://nobliecustomknives.com/knife-sharpening-angle-guide-quick-chart-for-beginners/,1,0,0.00,0.12,1780000,"[52,80,52,66,66,66,100,66,52,52,52,66]",2026-02-13,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview","commercial, informational",Image pack
sharpening angle for pocket knife,2,2,140,10,0.13,https://nobliecustomknives.com/knife-sharpening-angle-guide-quick-chart-for-beginners/,1,0,0.00,0.12,1780000,"[52,80,52,66,66,66,100,66,52,52,52,66]",2026-02-13,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview","commercial, informational",Image pack
knife laws in ri,2,2,70,10,0.00,https://nobliecustomknives.com/us-knife-laws/rhode-island-knife-laws/,5,0.02,0.00,0,1010000,"[41,41,41,64,64,52,64,41,41,41,29,41]",2026-02-23,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
swiss army knive,2,2,140,37,0.34,https://nobliecustomknives.com/swiss-army-knife-identification-chart/,4,0.02,1.00,1,18500000,"[10,6,5,10,6,8,6,6,6,6,45,10]",2026-02-01,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, Things to know",commercial,Things to know
154cm steel vs d2,2,2,140,,0.00,https://nobliecustomknives.com/d2-steel/,1,0,0.00,0,482000,"[100,66,52,66,52,66,66,52,66,42,33,66]",2026-01-31,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview","commercial, informational",Image pack
work sharp angle guide,2,2,70,9,0.00,https://nobliecustomknives.com/knife-sharpening-angle-guide-quick-chart-for-beginners/,0,0,0.00,0.68,129000000,"[18,100,18,18,18,100,18,63,63,63,81,100]",2026-03-21,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",navigational,Image pack
work sharp angle guide,2,2,70,9,0.00,https://nobliecustomknives.com/knife-sharpening-angle-guide-quick-chart-for-beginners/,0,0,0.00,0.68,129000000,"[18,100,18,18,18,100,18,63,63,63,81,100]",2026-03-21,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",navigational,Image pack
beaded lanyard patterns,2,2,210,,0.34,https://nobliecustomknives.com/best-bead-size-for-550-paracord-5-mm-vs-6-mm/,1,0,0.00,0.89,678000,"[42,65,65,80,80,100,100,100,100,80,65,80]",2026-02-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums","informational, transactional",People also ask
knife names,2,2,720,29,0.42,https://nobliecustomknives.com/types-of-knives/,17,0.08,7.00,0.23,401000000,"[55,55,36,36,45,36,55,76,76,67,55,67]",2026-03-28,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
ulu knife history,2,2,140,18,0.00,https://nobliecustomknives.com/the-ulu-knife-history-design-and-cultural-significance/,11,0.05,0.00,0.04,329000,"[80,52,52,52,52,66,80,80,66,80,66,52]",2026-02-14,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
ulu knife history,2,2,140,18,0.00,https://nobliecustomknives.com/the-ulu-knife-history-design-and-cultural-significance/,0,0,0.00,0.04,329000,"[80,52,52,52,52,66,80,80,66,80,66,52]",2026-02-14,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,People also ask
scandi knife,2,2,320,12,0.83,https://nobliecustomknives.com/the-seax-knife-through-the-ages-saxon-vs-viking/,0,0,0.00,1,1310000,"[100,100,54,66,54,54,54,54,54,66,81,81]",2026-02-21,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,People also ask
ankle knives,2,2,140,22,0.42,https://nobliecustomknives.com/what-is-a-boot-knife/,1,0,0.00,0.94,9040000,"[36,7,29,7,4,15,15,15,7,7,23,23]",2026-02-03,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums",informational,Image pack
wenger swiss army knife models,2,2,110,8,0.16,https://nobliecustomknives.com/swiss-army-knife-identification-chart/,14,0.07,2.00,1,209000,"[2,2,3,3,2,24,3,2,1,3,2,2]",2026-03-24,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches","commercial, informational",Organic
wenger swiss army knife models,2,2,110,8,0.16,https://nobliecustomknives.com/swiss-army-knife-identification-chart/,1,0,0.00,1,209000,"[2,2,3,3,2,24,3,2,1,3,2,2]",2026-03-24,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches","commercial, informational",Image pack
wenger swiss army knife models,2,2,110,8,0.16,https://nobliecustomknives.com/swiss-army-knife-identification-chart/,1,0,0.00,1,209000,"[2,2,3,3,2,24,3,2,1,3,2,2]",2026-03-24,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches","commercial, informational",Image pack
knife laws kansas,2,2,110,11,0.00,https://nobliecustomknives.com/us-knife-laws/kansas-knife-laws/,9,0.04,0.00,0,118,"[53,53,42,53,53,42,42,42,42,53,34,53]",2026-03-28,"Video, Related searches, AI overview",informational,Organic
what is the legal size of a knife,2,2,90,21,0.00,https://nobliecustomknives.com/state-knife-laws/,2,0.01,0.00,0,27600000,"[100,64,50,64,64,100,100,50,35,50,50,78]",2026-02-18,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
knife laws in new mexico,2,2,140,,0.00,https://nobliecustomknives.com/us-knife-laws/new-mexico-knife-laws/,11,0.05,0.00,0,0,"[43,28,43,35,43,35,35,28,35,28,17,35]",2026-03-16,"Sitelinks, Related searches, AI overview",informational,Organic
wooden knife set,2,2,210,16,0.91,https://nobliecustomknives.com/woods-for-knife-handle/,2,0.01,1.00,1,278000000,"[82,43,43,35,35,35,43,66,53,53,66,100]",2026-02-02,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums","informational, transactional",People also ask
types of daggers medieval,2,2,110,10,0.00,https://nobliecustomknives.com/types-of-daggers/,14,0.07,0.00,0.13,1530000,"[42,34,26,65,42,100,53,26,26,34,80,19]",2026-02-19,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
