Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
best whetstone for knife sharpening,3,3,260,23,0.50,https://www.koiknives.com/blogs/knife-sharpening/how-to-choose-a-sharpening-stone-whetstone-ceramic-diamond-grit-size,0,0,0.00,1,191,"[20,16,13,13,13,10,6,8,13,10,16,55]",2026-03-04,"Sitelinks, Video, Image, People also ask, Popular products, Related searches, AI overview",commercial,People also ask
pocket kinfe,3,3,50,50,0.00,https://www.koiknives.com/blogs/pocket-knives/pocket-protections-keeping-you-and-your-pockets-safe,0,0,0.00,0,80600000,"[23,11,5,5,6,11,5,1,28,6,8,5]",2026-03-01,"Video, Image, People also ask, Popular products, Related searches, Things to know",commercial,Things to know
pelicanus conspicillatus,3,3,40,42,0.00,https://www.koiknives.com/blogs/pocket-knife-bird-guide/australian-pelican,0,0,0.00,0.33,3650,"[4,4,4,22,4,4,4,4,4,4,22,4]",2026-02-22,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Things to know","informational, transactional",Things to know
pelicanus conspicillatus,3,3,40,42,0.00,https://www.koiknives.com/blogs/pocket-knife-bird-guide/australian-pelican,0,0,0.00,0.33,3650,"[4,4,4,22,4,4,4,4,4,4,22,4]",2026-02-22,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Things to know","informational, transactional",Things to know
griddle carbon steel,3,3,30,12,1.27,https://www.koiknives.com/blogs/japanese-knives/stainless-steel-vs-carbon-steel,0,0,0.00,1,4540000,"[40,40,40,40,40,100,100,40,40,60,40,80]",2026-02-10,"Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums",commercial,People also ask
trim trio knife,3,3,110,15,0.00,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,1,0.02,0.00,0.07,1250000,"[64,64,52,64,64,64,64,82,82,64,82,82]",2026-02-01,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches",informational,People also ask
sharpening japanese knives with a whetstone,3,4,320,10,0.85,https://www.koiknives.com/blogs/japanese-knives/guide-to-sharpening-japanese-knives,7,0.19,5.00,0.68,193,"[14,11,4,9,14,14,14,11,21,26,100,100]",2026-03-30,"Sitelinks, Video, Image, Video Carousel, Related searches, Short videos, Discussions and forums, AI overview",informational,Organic
knives made with d2 steel,3,3,70,3,1.13,https://www.koiknives.com/blogs/japanese-knives/the-ultimate-guide-to-d2-steel-knives-from-composition-to-performance,1,0.02,1.00,0.64,4130000,"[18,18,18,100,18,100,100,100,18,18,18,100]",2026-02-03,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,People also ask
steak knife set,3,3,3600,21,0.94,https://www.koiknives.com/blogs/shopping-local/a-guide-to-choosing-the-perfect-steak-knife,0,0,0.00,1,229,"[44,23,23,19,23,29,23,23,19,23,44,66]",2026-03-26,"Sitelinks, Video, Image, Popular products, Related searches, Things to know",commercial,Things to know
knvies,3,3,170,70,0.00,https://www.koiknives.com/blogs/japanese-knives/the-anatomy-of-a-knife-understanding-the-different-parts-of-a-knife,0,0,0.00,0,269000000,"[12,10,100,5,23,5,10,12,12,10,10,12]",2026-02-27,"Video, Image, People also ask, Popular products, Related searches, Things to know",commercial,Things to know
ferritic stainless steel,3,3,590,21,1.92,https://www.koiknives.com/blogs/japanese-knives/ferritic-steel-uses-applications-and-properties,0,0,0.00,0.02,223,"[44,54,67,67,67,100,54,54,67,67,81,67]",2026-03-27,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Things to know, AI overview",informational,Things to know
carbon steel vs stainless steel knife,3,3,480,1,0.34,https://www.koiknives.com/blogs/japanese-knives/stainless-steel-vs-carbon-steel,31,0.87,10.00,0.42,0,"[67,54,44,44,36,29,44,44,54,44,81,100]",2026-03-11,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview","commercial, informational",Organic
shun and kai,3,3,110,31,0.49,https://www.koiknives.com/blogs/knife-makers-japanese/shun,0,0,0.00,0.99,218,"[3,7,42,53,80,100]",2026-03-24,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Things to know","commercial, navigational",Things to know
knives holder,3,3,210,18,0.64,https://www.koiknives.com/blogs/news_updates/how-to-choose-the-right-knife-holder-for-you,2,0.05,1.00,1,21200000,"[45,62,1,8,3,4,5,8,8,5,3,4]",2026-02-27,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,People also ask
tang of a knife,3,3,720,17,0.00,https://www.koiknives.com/blogs/japanese-knives/the-difference-between-a-full-tang-and-a-partial-tang-knife,17,0.47,0.00,0,23900000,"[68,46,37,46,37,37,31,25,25,46,52,37]",2026-02-08,"Sitelinks, Video, Image, People also ask, Related searches, Short videos, AI overview",informational,Organic
nakiri knife vs santoku,3,3,140,,0.27,https://www.koiknives.com/blogs/japanese-knives/santoku-vs-nakiri-knives-which-one-is-right-for-you,4,0.11,1.00,0.98,1680000,"[14,18,29,14,18,22,22,10,18,29,54,100]",2026-03-09,"Sitelinks, Video, Video Carousel, Related searches, AI overview","commercial, informational",Organic
joker why so serious knife,3,3,40,10,0.00,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,0,0,0.00,0.07,846000,"[14,14,78,78,14,14,14,14,14,14,14,14]",2026-02-03,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,People also ask
german scout knife solingen,3,3,110,11,0.00,https://www.koiknives.com/blogs/japanese-knives/sharpening-the-world-of-cooking-the-history-and-evolution-of-knife-making-in-solingen-city,0,0,0.00,0,67500,"[78,78,78,78,78,100,64,78,100,78,78,64]",2026-02-13,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches","informational, transactional",People also ask
güde messer,3,3,40,16,0.00,https://www.koiknives.com/blogs/japanese-knives/sharpening-the-world-of-cooking-the-history-and-evolution-of-knife-making-in-solingen-city,0,0,0.00,0.58,656000,"[18,63,63,63,63,45,63,18,18,18,18,18]",2026-02-13,"Knowledge panel, Sitelinks, Video, People also ask, Popular products, Related searches",navigational,People also ask
steak knife table setting,3,3,70,8,0.42,https://www.koiknives.com/blogs/australian-steak-knives/mastering-steak-knife-etiquette,4,0.11,1.00,0.61,48200000,"[0,81,63,63,63,100,81,63,0,100,100,18]",2026-02-24,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
what is hrc hardness,3,3,260,18,0.43,https://www.koiknives.com/blogs/japanese-knives/understanding-rockwell-hardness-in-knives,6,0.16,2.00,0.08,2540000,"[16,20,24,24,24,20,16,16,16,24,24,16]",2026-02-24,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,Organic
carbon steel or non stick,3,3,50,26,1.00,https://www.koiknives.com/blogs/japanese-knives/stainless-steel-vs-carbon-steel,0,0,0.00,0.95,21800000,"[50,14,14,78,100,64,14,28,28,14,14,14]",2026-03-03,"Sitelinks, Video, People also ask, Popular products, Related searches, Discussions and forums",commercial,People also ask
butchery best meat displays,3,3,50,22,0.00,https://www.koiknives.com/blogs/australian-steak-knives/the-art-of-butchery-presentation-tips-for-creating-beautiful-meat-displays,1,0.02,0.00,0.47,1110000,"[14,14,14,14,78,100,78,14,14,28,14,14]",2026-03-05,"Sitelinks, Video, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,Organic
sandvik 12c27 steel,3,3,40,0,0.00,https://www.koiknives.com/blogs/knife-steel-makers/sandvik-steel-12c27-and-14c28n-versatility-in-knife-production,2,0.05,0.00,0.05,406000,"[78,78,14,14,14,14,14,14,14,14,35,21]",2026-02-24,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
chef knife vs gyuto,3,3,50,0,0.48,https://www.koiknives.com/blogs/japanese-knives/gyuto-vs-chef-knife-which-one-is-the-right-option-for-you,2,0.05,0.00,0.83,220,"[11,29,5,5,29,11,29,82,52,17,41,52]",2026-03-22,"Image pack, Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
chef knife vs gyuto,3,3,50,0,0.48,https://www.koiknives.com/blogs/japanese-knives/gyuto-vs-chef-knife-which-one-is-the-right-option-for-you,0,0,0.00,0.83,220,"[11,29,5,5,29,11,29,82,52,17,41,52]",2026-03-22,"Image pack, Sitelinks, Video, Video Carousel, Related searches, Discussions and forums, AI overview","commercial, informational",Image pack
knife running,3,3,40,14,0.00,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,0,0,0.00,0.33,302000000,"[18,18,18,18,100,100,18,18,18,18,18,18]",2026-02-04,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,People also ask
uses of knife,3,3,40,6,0.15,https://www.koiknives.com/blogs/japanese-knives/top-10-uses-for-your-pocket-knife-around-the-home-or-campsite,0,0,0.00,0.31,437000000,"[0,7,0,0,64,100,78,50,64,0,7,7]",2026-02-07,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
define full tang,3,3,110,8,0.00,https://www.koiknives.com/blogs/japanese-knives/the-difference-between-a-full-tang-and-a-partial-tang-knife,7,0.19,0.00,0,47000000,"[65,65,26,26,26,65,34,26,42,53,42,42]",2026-03-08,"Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Organic
what is the tang of a knife,3,3,260,11,0.00,https://www.koiknives.com/blogs/japanese-knives/the-difference-between-a-full-tang-and-a-partial-tang-knife,6,0.16,0.00,0,28400000,"[66,53,53,53,66,35,66,43,66,82,100,82]",2026-02-03,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Organic
forged vs stamped knife,3,3,110,5,0.57,https://www.koiknives.com/blogs/knife-steel-index/forged-and-stamped-knives-which-one-is-right-for-you,1,0.02,0.00,0.37,1070000,"[0,3,53,53,34,28,34,53,28,28,53,65]",2026-02-02,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview","commercial, informational",People also ask
myabi,3,0,3600,60,0.88,https://www.koiknives.com/blogs/knife-makers-japanese/miyabi,0,0,0.00,0.3,17000000,"[36,43,100,54,54,81,66,28,81,81,36,66]",2026-03-30,"Image pack, Sitelinks, Video, Video Carousel, Related searches, Things to know, AI overview",informational,Things to know
d2 steel properties,3,3,170,24,1.88,https://www.koiknives.com/blogs/japanese-knives/the-ultimate-guide-to-d2-steel-knives-from-composition-to-performance,2,0.05,3.00,0.04,7010000,"[43,43,34,34,43,53,43,43,43,100,81,34]",2026-03-02,"Video, People also ask, Related searches, AI overview",informational,People also ask
wegtail,3,3,320,57,5.48,https://www.koiknives.com/blogs/bird-guide/the-willy-wag-tail,0,0,0.00,0.02,3530000,"[0,0,0,0,100,0,20,0,0,0,0,0]",2026-02-28,"Knowledge panel, Video, Image, People also ask, Related searches, See results about, Things to know, AI overview",informational,Things to know
fujimoto knife,3,3,40,3,0.81,https://www.koiknives.com/blogs/knife-makers-japanese/fujimoto,3,0.08,2.00,1,940000,"[35,21,21,21,14,14,64,64,21,14,50,28]",2026-02-02,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,Organic
steak.knives,3,3,40,21,0.89,https://www.koiknives.com/blogs/australian-steak-knives/steak-knife-blade-materials-choosing-the-best-for-your-needs,0,0,0.00,1,23100000,"[80,26,26,0,0,3,15,0,3,3,15,11]",2026-02-18,"Sitelinks, Video, Image, People also ask, Popular products, Things to know, Discussions and forums",commercial,Things to know
steak.knives,3,3,40,21,0.89,https://www.koiknives.com/blogs/shopping-local/a-guide-to-choosing-the-perfect-steak-knife,0,0,0.00,1,23100000,"[80,26,26,0,0,3,15,0,3,3,15,11]",2026-02-18,"Sitelinks, Video, Image, People also ask, Popular products, Things to know, Discussions and forums",commercial,Things to know
steak.knives,3,3,40,21,0.89,https://www.koiknives.com/blogs/australian-steak-knives/steak-knife-care-tips-and-techniques,0,0,0.00,1,23100000,"[80,26,26,0,0,3,15,0,3,3,15,11]",2026-02-18,"Sitelinks, Video, Image, People also ask, Popular products, Things to know, Discussions and forums",commercial,Things to know
steak.knives,3,3,40,21,0.89,https://www.koiknives.com/blogs/australian-steak-knives/the-science-of-blade-maintenance-how-to-keep-your-butchery-knives-in-top-condition,0,0,0.00,1,23100000,"[80,26,26,0,0,3,15,0,3,3,15,11]",2026-02-18,"Sitelinks, Video, Image, People also ask, Popular products, Things to know, Discussions and forums",commercial,Things to know
shun,3,3,14800,64,0.65,https://www.koiknives.com/blogs/knife-makers-japanese/shun,0,0,0.00,0.9,45300000,"[54,54,54,44,54,36,44,44,44,54,54,54]",2026-03-26,"Instant answer, Knowledge panel, Sitelinks, Video, Image, Popular products, Related searches, Things to know, AI overview",informational,Things to know
what does the knife symbolize,3,3,40,5,0.00,https://www.koiknives.com/blogs/japanese-knives/thats-not-a-knife-this-is-a-knife-knives-in-literature-and-popular-culture,1,0.02,0.00,0.33,4980000,"[14,14,0,78,50,14,14,100,14,14,14,14]",2026-03-26,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Organic
chicago cutlery wood handle,3,3,40,9,0.00,https://www.koiknives.com/blogs/australian-steak-knives/steak-knife-handles-exploring-the-best-materials-for-aesthetic-appeal-and-comfort,0,0,0.00,1,1110000,"[100,100,18,18,18,18,18,18,18,18,18,18]",2026-01-14,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",informational,People also ask
carbon steel knife patina,3,3,210,7,0.00,https://www.koiknives.com/blogs/japanese-knives/removing-patina-from-your-knife,0,0,0.00,0.55,0,"[81,65,65,53,65,53,81,81,53,65,81,81]",2026-03-14,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, Discussions and forums, AI overview",informational,Image pack
onife,3,3,260,68,0.00,https://www.koiknives.com/blogs/news_updates/7-tips-for-knife-care-and-maintaining-your-knife-in-2022,3,0.08,0.00,0,792000000,"[32,59,11,14,14,72,14,14,14,17,26,17]",2026-03-03,"Local pack, Image pack, Sitelinks, Video, People also ask, Related searches, Things to know",commercial,Things to know
sharpening a cleaver,3,3,40,23,0.48,https://www.koiknives.com/blogs/knife-sharpening/common-mistakes-to-avoid-whetstone-sharpening-pitfalls-and-how-to-overcome-them,0,0,0.00,0.89,1510000,"[78,14,14,14,100,14,14,14,14,14,14,14]",2026-02-27,"Sitelinks, Video, Image, People also ask, Related searches, Short videos, AI overview",informational,People also ask
wooden knife box,3,3,90,2,0.52,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,0,0,0.00,0.97,126000000,"[65,42,26,26,34,26,26,34,42,34,26,34]",2026-02-28,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","commercial, informational",People also ask
uses of a knife,3,3,40,0,0.10,https://www.koiknives.com/blogs/japanese-knives/top-10-uses-for-your-pocket-knife-around-the-home-or-campsite,2,0.05,0.00,0.22,0,"[0,0,0,78,64,64,35,78,0,0,0,0]",2026-03-07,"Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
pbj knife,3,3,30,23,0.98,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,0,0,0.00,0.54,581000,"[9,9,36,18,100,18,100,18,18,18,0,0]",2026-01-24,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,People also ask
milwaukee multi tool knife,3,3,140,19,0.41,https://www.koiknives.com/blogs/pocket-knife-guide/pocket-knife-laws,0,0,0.00,1,2280000,"[80,52,42,52,66,52,42,66,66,52,100,80]",2026-03-05,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums","informational, transactional",People also ask
knife paper test,3,3,40,10,0.00,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,0,0,0.00,0.33,151000000,"[2,2,2,2,2,2,2,2,2,12,19,2]",2026-02-21,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,People also ask
malurus cyaneus,3,3,390,42,0.00,https://www.koiknives.com/blogs/bird-guide/the-superb-fairy-wren,6,0.16,0.00,0.02,80300,"[21,14,72,48,26,32,59,17,72,100,11,7]",2026-02-18,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Things to know",informational,Things to know
malurus cyaneus,3,3,390,42,0.00,https://www.koiknives.com/blogs/bird-guide/superb-fairy-wren-blue-wren,0,0,0.00,0.02,80300,"[21,14,72,48,26,32,59,17,72,100,11,7]",2026-02-18,"Knowledge panel, Video, Image, Video Carousel, People also ask, Related searches, Things to know",informational,Things to know
